date_rec|state|p_pos|positive_daily_cases_cvt|negative_daily_cases_cvt|pending_daily_cases_cvt|p_pend|total_daily_cases_cvt
2020-06-13|UT|5.32|13981|248801|NA|NA|262782
2020-06-14|UT|5.35|14313|253400|NA|NA|267713
2020-06-15|UT|5.35|14608|258330|NA|NA|272938
2020-06-16|UT|5.42|14937|260763|NA|NA|275700
2020-06-17|UT|5.51|15344|263348|NA|NA|278692
2020-06-18|UT|5.6|15839|266846|NA|NA|282685
2020-06-19|UT|5.72|16425|270933|NA|NA|287358
2020-06-20|UT|5.83|17068|275809|NA|NA|292877
2020-06-21|UT|5.89|17462|278933|NA|NA|296395
2020-06-22|UT|5.98|17906|281406|NA|NA|299312
2020-06-23|UT|6.05|18300|283976|NA|NA|302276
2020-06-24|UT|6.16|18784|285954|NA|NA|304738
2020-06-25|UT|6.21|19374|292680|NA|NA|312054
2020-03-23|VA|6.87|254|3443|NA|NA|3697
2020-03-24|VA|6.49|290|4180|NA|NA|4470
2020-03-25|VA|7.28|391|4979|NA|NA|5370
2020-03-26|VA|7.43|460|5729|NA|NA|6189
2020-03-27|VA|8.23|604|6733|NA|NA|7337
2020-03-28|VA|8.06|739|8427|NA|NA|9166
2020-03-29|VA|8.39|890|9719|NA|NA|10609
2020-03-30|VA|8.47|1020|11018|NA|NA|12038
2020-03-31|VA|9.33|1250|12151|NA|NA|13401
2020-04-01|VA|9.67|1484|13860|NA|NA|15344
2020-04-02|VA|9.7|1706|15883|NA|NA|17589
2020-04-03|VA|10.59|2012|16993|NA|NA|19005
2020-04-04|VA|11.17|2407|19145|NA|NA|21552
2020-04-05|VA|11.14|2637|21034|NA|NA|23671
2020-04-06|VA|11.74|2878|21643|NA|NA|24521
2020-04-07|VA|11.64|3333|25312|NA|NA|28645
2020-04-08|VA|11.89|3645|27000|NA|NA|30645
2020-04-09|VA|12.01|4042|28984|627|1.86|33653
2020-04-10|VA|12.53|4509|30950|521|1.45|35980
2020-04-11|VA|13.18|5077|32922|517|1.34|38516
2020-04-12|VA|13.02|5274|34711|521|1.29|40506
2020-04-13|VA|13.72|5747|35654|473|1.13|41874
2020-04-14|VA|14.27|6171|36592|469|1.08|43232
2020-04-15|VA|14.55|6500|37669|496|1.11|44665
2020-04-16|VA|14.66|6889|39555|537|1.14|46981
2020-04-17|VA|15.13|7491|41506|499|1.01|49496
2020-04-18|VA|15.36|8053|43878|486|0.93|52417
2020-04-19|VA|15.46|8537|46196|499|0.9|55232
2020-04-20|VA|15.72|8990|47745|468|0.82|57203
2020-04-21|VA|16.37|9630|48724|477|0.81|58831
2020-04-22|VA|16.76|10266|50512|477|0.78|61255
2020-04-23|VA|16.82|10998|53891|492|0.75|65381
2020-04-24|VA|16.58|11594|57846|487|0.7|69927
2020-04-25|VA|16.7|12366|60276|1405|1.9|74047
2020-04-26|VA|16.81|12970|63630|539|0.7|77139
2020-04-27|VA|16.66|13535|67144|542|0.67|81221
2020-04-28|VA|17.1|14339|68959|560|0.67|83858
2020-04-29|VA|17.28|14961|70979|620|0.72|86560
2020-04-30|VA|17.21|15846|75663|583|0.63|92092
2020-05-01|VA|15.81|16901|89539|468|0.44|106908
2020-05-02|VA|17.29|17731|84365|458|0.45|102554
2020-05-03|VA|17.21|18671|89331|465|0.43|108467
2020-05-04|VA|17.28|19492|92801|478|0.42|112771
2020-05-05|VA|17.74|20256|93452|469|0.41|114177
2020-05-06|VA|17.74|20256|93452|469|0.41|114177
2020-05-07|VA|17.44|21570|101582|519|0.42|123671
2020-05-08|VA|17.12|22342|107603|549|0.42|130494
2020-05-09|VA|16.85|23196|113953|501|0.36|137650
2020-05-10|VA|16.77|24081|118974|506|0.35|143561
2020-05-11|VA|16.6|25070|125547|432|0.29|151049
2020-05-12|VA|16.56|25800|129529|447|0.29|155776
2020-05-13|VA|16.52|26746|134646|485|0.3|161877
2020-05-14|VA|16.62|27813|139017|496|0.3|167326
2020-05-15|VA|16.07|28672|149342|458|0.26|178472
2020-05-16|VA|15.95|29683|155885|485|0.26|186053
2020-05-17|VA|15.92|30388|159973|527|0.28|190888
2020-05-18|VA|15.83|31140|165086|530|0.27|196756
2020-05-19|VA|15.81|32145|170644|473|0.23|203262
2020-05-20|VA|15.44|32908|179718|518|0.24|213144
2020-05-21|VA|15.58|34137|184462|490|0.22|219089
2020-05-22|VA|15.49|34950|190225|464|0.21|225639
2020-05-23|VA|15.35|35749|196721|409|0.18|232879
2020-05-24|VA|14.82|36244|207841|411|0.17|244496
2020-05-25|VA|14.56|37727|221023|414|0.16|259164
2020-05-26|VA|14.7|39342|227839|412|0.15|267593
2020-05-27|VA|14.5|40249|236798|444|0.16|277491
2020-05-28|VA|14.39|41401|245880|476|0.17|287757
2020-05-29|VA|14.23|42533|255844|525|0.18|298902
2020-05-30|VA|14.25|43611|261901|481|0.16|305993
2020-05-31|VA|14.12|44607|270784|500|0.16|315891
2020-06-01|VA|13.96|45398|279321|419|0.13|325138
2020-06-02|VA|14.04|46239|282650|450|0.14|329339
2020-06-03|VA|13.68|46905|295482|435|0.13|342822
2020-06-04|VA|13.52|47856|305734|412|0.12|354002
2020-06-05|VA|13.33|48532|315238|374|0.1|364144
2020-06-06|VA|13.3|49397|321734|350|0.09|371481
2020-06-07|VA|13.33|50681|329135|385|0.1|380201
2020-06-08|VA|13.35|51251|332341|373|0.1|383965
2020-06-09|VA|13.22|51738|339118|383|0.1|391239
2020-06-10|VA|13.08|52177|346187|407|0.1|398771
2020-06-11|VA|12.91|52647|354750|358|0.09|407755
2020-06-12|VA|11.8|53211|397319|363|0.08|450893
2020-06-13|VA|11.7|53869|406124|283|0.06|460276
2020-06-14|VA|11.61|54506|414494|302|0.06|469302
2020-06-15|VA|11.45|54886|424113|259|0.05|479258
2020-06-16|VA|11.39|55331|430107|257|0.05|485695
2020-06-17|VA|11.28|55775|438566|313|0.06|494654
2020-06-18|VA|11.2|56238|445830|259|0.05|502327
2020-06-19|VA|11.08|56793|455618|285|0.06|512696
2020-06-20|VA|10.8|57443|473961|303|0.06|531707
2020-06-21|VA|10.62|57994|487682|297|0.05|545973
2020-06-22|VA|10.47|58465|499658|298|0.05|558421
2020-06-23|VA|10.37|58994|509383|291|0.05|568668
2020-06-24|VA|10.32|59514|517057|319|0.06|576890
2020-06-25|VA|10.1|59946|533020|303|0.05|593269
2020-04-29|VI|7.11|62|732|78|8.94|872
2020-04-30|VI|7.21|66|807|43|4.69|916
2020-05-01|VI|6.98|66|811|68|7.2|945
2020-05-02|VI|6.33|66|922|54|5.18|1042
2020-05-03|VI|6.31|66|951|29|2.77|1046
2020-05-04|VI|6.31|66|965|15|1.43|1046
2020-05-05|VI|6.15|66|973|34|3.17|1073
2020-05-06|VI|6.04|66|990|37|3.39|1093
2020-05-07|VI|6.04|66|990|37|3.39|1093
2020-05-08|VI|6.03|68|1024|36|3.19|1128
2020-05-09|VI|6.03|68|1024|36|3.19|1128
2020-05-10|VI|5.7|69|1102|39|3.22|1210
2020-05-11|VI|5.68|69|1110|36|2.96|1215
2020-05-12|VI|5.56|69|1115|58|4.67|1242
2020-05-13|VI|5.48|69|1128|62|4.92|1259
2020-05-14|VI|5.4|69|1164|45|3.52|1278
2020-05-15|VI|5.31|69|1194|37|2.85|1300
2020-05-16|VI|5.31|69|1194|37|2.85|1300
2020-05-17|VI|4.96|69|1278|45|3.23|1392
2020-05-18|VI|4.96|69|1278|45|3.23|1392
2020-05-19|VI|4.99|69|1298|17|1.23|1384
2020-05-20|VI|4.9|69|1314|26|1.85|1409
2020-05-21|VI|4.9|69|1314|26|1.85|1409
2020-05-22|VI|4.74|69|1343|45|3.09|1457
2020-05-23|VI|4.74|69|1343|45|3.09|1457
2020-05-24|VI|4.74|69|1343|45|3.09|1457
2020-05-25|VI|4.74|69|1343|45|3.09|1457
2020-05-26|VI|4.56|69|1425|18|1.19|1512
2020-05-27|VI|4.48|69|1442|28|1.82|1539
2020-05-28|VI|4.04|69|1617|22|1.29|1708
2020-05-29|VI|4.01|69|1633|19|1.1|1721
2020-05-30|VI|4.01|69|1633|19|1.1|1721
2020-05-31|VI|4.01|69|1633|19|1.1|1721
2020-06-01|VI|3.86|70|1741|4|0.22|1815
2020-06-02|VI|3.48|70|1936|6|0.3|2012
2020-06-03|VI|3.45|70|1956|5|0.25|2031
2020-06-04|VI|3.47|71|1975|2|0.1|2048
2020-06-05|VI|3.45|71|1980|8|0.39|2059
2020-06-06|VI|3.23|71|2125|4|0.18|2200
2020-06-07|VI|3.23|71|2125|4|0.18|2200
2020-06-08|VI|3.22|71|2128|3|0.14|2202
2020-06-09|VI|3.21|71|2137|4|0.18|2212
2020-06-10|VI|3.2|72|2169|6|0.27|2247
2020-06-11|VI|3.16|72|2180|28|1.23|2280
2020-06-12|VI|3.13|72|2221|6|0.26|2299
2020-06-13|VI|3.05|72|2284|7|0.3|2363
2020-06-14|VI|3.03|72|2305|2|0.08|2379
2020-06-15|VI|3.06|73|2305|5|0.21|2383
2020-06-16|VI|3.06|73|2305|5|0.21|2383
2020-06-17|VI|2.99|73|2354|13|0.53|2440
2020-06-18|VI|2.99|73|2354|13|0.53|2440
2020-06-19|VI|2.92|74|2450|11|0.43|2535
2020-06-20|VI|2.86|74|2492|20|0.77|2586
2020-06-21|VI|2.94|76|2502|9|0.35|2587
2020-06-22|VI|2.93|76|2502|15|0.58|2593
2020-06-23|VI|2.86|76|2544|33|1.24|2653
2020-06-24|VI|2.88|78|2593|35|1.29|2706
2020-06-25|VI|2.9|80|2654|21|0.76|2755
2020-03-23|VT|6.38|97|1424|NA|NA|1521
2020-03-24|VT|7.38|125|1569|NA|NA|1694
2020-03-25|VT|8.12|160|1810|NA|NA|1970
2020-03-26|VT|6.32|185|2744|NA|NA|2929
2020-03-27|VT|6.91|213|2868|NA|NA|3081
2020-03-28|VT|6.83|234|3192|NA|NA|3426
2020-03-29|VT|6.85|256|3483|NA|NA|3739
2020-03-30|VT|7.3|293|3718|NA|NA|4011
2020-03-31|VT|7.5|320|3949|NA|NA|4269
2020-04-01|VT|7.94|359|4162|NA|NA|4521
2020-04-02|VT|8.17|390|4384|NA|NA|4774
2020-04-03|VT|8.64|460|4865|NA|NA|5325
2020-04-04|VT|8.9|512|5242|NA|NA|5754
2020-04-05|VT|8.52|543|5830|NA|NA|6373
2020-04-06|VT|8.54|575|6161|NA|NA|6736
2020-04-07|VT|8.38|608|6645|NA|NA|7253
2020-04-08|VT|8.27|631|7001|NA|NA|7632
2020-04-09|VT|8.61|680|7218|NA|NA|7898
2020-04-10|VT|8.68|713|7502|NA|NA|8215
2020-04-11|VT|8.33|733|8063|NA|NA|8796
2020-04-12|VT|7.96|754|8724|NA|NA|9478
2020-04-13|VT|7.58|761|9275|NA|NA|10036
2020-04-14|VT|7.5|770|9491|NA|NA|10261
2020-04-15|VT|7.29|779|9913|NA|NA|10692
2020-04-16|VT|7.17|792|10259|NA|NA|11051
2020-04-17|VT|6.9|802|10813|NA|NA|11615
2020-04-18|VT|6.76|813|11212|NA|NA|12025
2020-04-19|VT|6.66|817|11450|NA|NA|12267
2020-04-20|VT|6.56|820|11671|NA|NA|12491
2020-04-21|VT|6.57|828|11767|NA|NA|12595
2020-04-22|VT|6.43|831|12097|NA|NA|12928
2020-04-23|VT|6.29|834|12420|NA|NA|13254
2020-04-24|VT|6.18|843|12808|NA|NA|13651
2020-04-25|VT|6.03|852|13270|NA|NA|14122
2020-04-26|VT|5.95|855|13518|NA|NA|14373
2020-04-27|VT|5.87|862|13819|NA|NA|14681
2020-04-28|VT|5.82|862|13947|NA|NA|14809
2020-04-29|VT|5.77|866|14155|NA|NA|15021
2020-04-30|VT|5.77|879|14357|NA|NA|15236
2020-05-01|VT|5.6|885|14930|NA|NA|15815
2020-05-02|VT|5.56|896|15232|NA|NA|16128
2020-05-03|VT|5.47|901|15570|NA|NA|16471
2020-05-04|VT|5.39|906|15889|NA|NA|16795
2020-05-05|VT|5.36|909|16065|NA|NA|16974
2020-05-06|VT|5.32|914|16281|NA|NA|17195
2020-05-07|VT|5.2|916|16690|NA|NA|17606
2020-05-08|VT|5.06|918|17222|NA|NA|18140
2020-05-09|VT|4.97|926|17690|NA|NA|18616
2020-05-10|VT|4.85|926|18167|NA|NA|19093
2020-05-11|VT|4.7|927|18797|NA|NA|19724
2020-05-12|VT|4.64|929|19107|NA|NA|20036
2020-05-13|VT|4.51|930|19708|NA|NA|20638
2020-05-14|VT|4.34|931|20497|NA|NA|21428
2020-05-15|VT|4.2|932|21237|NA|NA|22169
2020-05-16|VT|4.06|940|22197|NA|NA|23137
2020-05-17|VT|3.93|940|22974|NA|NA|23914
2020-05-18|VT|3.85|944|23547|NA|NA|24491
2020-05-19|VT|3.77|944|24114|NA|NA|25058
2020-05-20|VT|3.77|944|24114|NA|NA|25058
2020-05-21|VT|3.7|950|24751|NA|NA|25701
2020-05-22|VT|3.7|952|24781|NA|NA|25733
2020-05-23|VT|3.48|954|26470|NA|NA|27424
2020-05-24|VT|3.34|956|27634|NA|NA|28590
2020-05-25|VT|3.24|962|28707|NA|NA|29669
2020-05-26|VT|3.18|967|29456|NA|NA|30423
2020-05-27|VT|3.13|971|30028|NA|NA|30999
2020-05-28|VT|3.13|974|30178|NA|NA|31152
2020-05-29|VT|3.06|975|30910|NA|NA|31885
2020-05-30|VT|2.99|977|31690|NA|NA|32667
2020-05-31|VT|2.89|981|32989|NA|NA|33970
2020-06-01|VT|2.78|983|34343|NA|NA|35326
2020-06-02|VT|2.7|988|35631|NA|NA|36619
2020-06-03|VT|2.66|990|36205|NA|NA|37195
2020-06-04|VT|2.71|1026|36808|NA|NA|37834
2020-06-05|VT|2.63|1027|38090|NA|NA|39117
2020-06-06|VT|2.61|1046|39037|NA|NA|40083
2020-06-07|VT|2.58|1063|40155|NA|NA|41218
2020-06-08|VT|2.51|1075|41723|NA|NA|42798
2020-06-09|VT|2.45|1084|43144|NA|NA|44228
2020-06-10|VT|2.39|1095|44647|NA|NA|45742
2020-06-11|VT|2.35|1110|46099|NA|NA|47209
2020-06-12|VT|2.3|1119|47515|NA|NA|48634
2020-06-13|VT|2.25|1125|48808|NA|NA|49933
2020-06-14|VT|2.21|1127|49855|NA|NA|50982
2020-06-15|VT|2.15|1128|51429|NA|NA|52557
2020-06-16|VT|2.14|1131|51759|NA|NA|52890
2020-06-17|VT|2.11|1130|52533|NA|NA|53663
2020-06-18|VT|2.07|1135|53610|NA|NA|54745
2020-06-19|VT|2.05|1144|54743|NA|NA|55887
2020-06-20|VT|2.01|1147|55881|NA|NA|57028
2020-06-21|VT|2|1159|56686|NA|NA|57845
2020-06-22|VT|1.98|1163|57444|NA|NA|58607
2020-06-23|VT|1.96|1164|58164|NA|NA|59328
2020-06-24|VT|1.98|1184|58676|NA|NA|59860
2020-06-25|VT|1.96|1191|59518|NA|NA|60709
2020-03-23|WA|10.64|5568|46745|NA|NA|52313
2020-03-24|WA|10.29|5923|51617|NA|NA|57540
2020-03-25|WA|10.12|6329|56218|NA|NA|62547
2020-03-26|WA|10|6700|60318|NA|NA|67018
2020-03-27|WA|9.91|7076|64302|NA|NA|71378
2020-03-28|WA|10|7397|66582|NA|NA|73979
2020-03-29|WA|10.18|7715|68097|NA|NA|75812
2020-03-30|WA|10.03|8120|72842|NA|NA|80962
2020-03-31|WA|9.84|8431|77237|NA|NA|85668
2020-04-01|WA|9.81|8869|81516|NA|NA|90385
2020-04-02|WA|9.66|9201|86091|NA|NA|95292
2020-04-03|WA|9.47|9485|90661|NA|NA|100146
2020-04-04|WA|9.47|9732|93028|NA|NA|102760
2020-04-05|WA|9.51|9953|94759|NA|NA|104712
2020-04-06|WA|9.36|10282|99566|NA|NA|109848
2020-04-07|WA|9.17|10547|104530|NA|NA|115077
2020-04-08|WA|9.03|10831|109050|NA|NA|119881
2020-04-09|WA|8.95|11118|113069|NA|NA|124187
2020-04-10|WA|8.87|11395|117091|NA|NA|128486
2020-04-11|WA|8.89|11605|118957|NA|NA|130562
2020-04-12|WA|8.92|11775|120218|NA|NA|131993
2020-04-13|WA|8.87|12079|124134|NA|NA|136213
2020-04-14|WA|8.76|12303|128219|NA|NA|140522
2020-04-15|WA|8.72|12619|132049|NA|NA|144668
2020-04-16|WA|8.64|12872|136144|NA|NA|149016
2020-04-17|WA|8.58|13174|140294|NA|NA|153468
2020-04-18|WA|8.61|13407|142307|NA|NA|155714
2020-04-19|WA|8.63|13583|143808|NA|NA|157391
2020-04-20|WA|8.59|13890|147889|NA|NA|161779
2020-04-21|WA|8.51|14133|151848|NA|NA|165981
2020-04-22|WA|8.44|14375|156030|NA|NA|170405
2020-04-23|WA|8.37|14628|160115|NA|NA|174743
2020-04-24|WA|8.27|14913|165339|NA|NA|180252
2020-04-25|WA|8.24|15110|168153|NA|NA|183263
2020-04-26|WA|8.26|15292|169749|NA|NA|185041
2020-04-27|WA|8.19|15566|174592|NA|NA|190158
2020-04-28|WA|8.08|15798|179707|NA|NA|195505
2020-04-29|WA|8|16042|184386|NA|NA|200428
2020-04-30|WA|7.94|16309|189001|NA|NA|205310
2020-05-01|WA|7.93|16653|193449|NA|NA|210102
2020-05-02|WA|7.91|16802|195619|NA|NA|212421
2020-05-03|WA|7.92|16943|196962|NA|NA|213905
2020-05-04|WA|7.84|17209|202206|NA|NA|219415
2020-05-05|WA|7.78|17470|207014|NA|NA|224484
2020-05-06|WA|7.71|17718|212065|NA|NA|229783
2020-05-07|WA|7.64|17914|216453|NA|NA|234367
2020-05-08|WA|7.57|18124|221418|NA|NA|239542
2020-05-09|WA|7.56|18275|223361|NA|NA|241636
2020-05-10|WA|7.59|18449|224548|NA|NA|242997
2020-05-11|WA|7.56|18741|229099|NA|NA|247840
2020-05-12|WA|7.5|18952|233864|NA|NA|252816
2020-05-13|WA|7.45|19179|238384|NA|NA|257563
2020-05-14|WA|7.4|19424|243144|NA|NA|262568
2020-05-15|WA|7.33|19650|248322|NA|NA|267972
2020-05-16|WA|7.33|19838|250963|NA|NA|270801
2020-05-17|WA|7.33|19991|252780|NA|NA|272771
2020-05-18|WA|7.25|20286|259467|NA|NA|279753
2020-05-19|WA|7.16|20535|266314|NA|NA|286849
2020-05-20|WA|7.11|20784|271703|NA|NA|292487
2020-05-21|WA|7.06|20988|276171|NA|NA|297159
2020-05-22|WA|7.05|21283|280444|NA|NA|301727
2020-05-23|WA|7.06|21492|282906|NA|NA|304398
2020-05-24|WA|7.06|21652|285088|NA|NA|306740
2020-05-25|WA|7.09|21909|287314|NA|NA|309223
2020-05-26|WA|7.02|22184|293934|NA|NA|316118
2020-05-27|WA|6.99|22483|299378|NA|NA|321861
2020-05-28|WA|6.96|22753|304340|NA|NA|327093
2020-05-29|WA|6.93|23047|309438|NA|NA|332485
2020-05-30|WA|6.93|23275|312508|NA|NA|335783
2020-05-31|WA|6.94|23456|314671|NA|NA|338127
2020-06-01|WA|6.91|23798|320527|NA|NA|344325
2020-06-02|WA|6.87|24086|326646|NA|NA|350732
2020-06-03|WA|6.85|24385|331675|NA|NA|356060
2020-06-04|WA|6.84|24677|335972|NA|NA|360649
2020-06-05|WA|6.82|25023|341885|NA|NA|366908
2020-06-06|WA|6.81|25227|345430|NA|NA|370657
2020-06-07|WA|6.81|25419|347610|NA|NA|373029
2020-06-08|WA|6.75|25732|355573|NA|NA|381305
2020-06-09|WA|6.65|26004|365086|NA|NA|391090
2020-06-10|WA|6.53|26281|376364|NA|NA|402645
2020-06-11|WA|6.42|26559|387295|NA|NA|413854
2020-06-12|WA|6.34|26825|396220|NA|NA|423045
2020-06-13|WA|6.29|26985|402149|NA|NA|429134
2020-06-14|WA|6.26|27095|405799|NA|NA|432894
2020-06-15|WA|6.2|27493|416076|NA|NA|443569
2020-06-16|WA|6.14|27925|426586|NA|NA|454511
2020-06-17|WA|6.1|28255|435169|NA|NA|463424
2020-06-18|WA|6.08|28575|441468|NA|NA|470043
2020-06-19|WA|6.04|28666|445796|NA|NA|474462
2020-06-20|WA|6.04|28680|446471|NA|NA|475151
2020-06-21|WA|6.06|28255|437844|NA|NA|466099
2020-06-22|WA|6.04|28680|446258|NA|NA|474938
2020-06-23|WA|6.05|28870|448334|NA|NA|477204
2020-06-24|WA|6.03|29386|457673|NA|NA|487059
2020-06-25|WA|6.03|29869|465629|NA|NA|495498
2020-03-23|WI|6.2|466|7050|NA|NA|7516
2020-03-24|WI|5.99|525|8237|NA|NA|8762
2020-03-25|WI|6.2|667|10089|NA|NA|10756
2020-03-26|WI|6.51|806|11583|NA|NA|12389
2020-03-27|WI|6.87|969|13140|NA|NA|14109
2020-03-28|WI|6.93|1134|15232|NA|NA|16366
2020-03-29|WI|7.16|1276|16550|NA|NA|17826
2020-03-30|WI|8.23|1422|15856|NA|NA|17278
2020-03-31|WI|8.36|1585|17375|NA|NA|18960
2020-04-01|WI|8.82|1821|18819|NA|NA|20640
2020-04-02|WI|9.12|2040|20317|NA|NA|22357
2020-04-03|WI|9.18|2263|22377|NA|NA|24640
2020-04-04|WI|9.4|2476|23859|NA|NA|26335
2020-04-05|WI|9.5|2643|25169|NA|NA|27812
2020-04-06|WI|9.74|2866|26574|NA|NA|29440
2020-04-07|WI|9.7|3064|28512|NA|NA|31576
2020-04-08|WI|9.82|3279|30115|NA|NA|33394
2020-04-09|WI|9.87|3443|31424|NA|NA|34867
2020-04-10|WI|9.93|3665|33225|NA|NA|36890
2020-04-11|WI|9.93|3822|34680|NA|NA|38502
2020-04-12|WI|9.94|3964|35916|NA|NA|39880
2020-04-13|WI|9.92|4080|36769|273|0.66|41122
2020-04-14|WI|9.99|4246|37997|277|0.65|42520
2020-04-15|WI|10.11|4453|39326|280|0.64|44059
2020-04-16|WI|10.12|4636|40974|218|0.48|45828
2020-04-17|WI|10.21|4839|42365|198|0.42|47402
2020-04-18|WI|10.19|5013|43962|229|0.47|49204
2020-04-19|WI|10.2|5176|45323|248|0.49|50747
2020-04-20|WI|10.26|5353|46603|237|0.45|52193
2020-04-21|WI|10.28|5509|47841|219|0.41|53569
2020-04-22|WI|10.39|5766|49502|229|0.41|55497
2020-04-23|WI|10.42|6011|51456|201|0.35|57668
2020-04-24|WI|10.41|6364|54573|206|0.34|61143
2020-04-25|WI|10.48|6715|57138|241|0.38|64094
2020-04-26|WI|10.49|6963|59235|197|0.3|66395
2020-04-27|WI|10.43|7161|61311|204|0.3|68676
2020-04-28|WI|10.39|7391|63535|193|0.27|71119
2020-04-29|WI|10.28|7660|66630|227|0.3|74517
2020-04-30|WI|10.37|8052|69394|195|0.25|77641
2020-05-01|WI|10.51|8550|72566|218|0.27|81334
2020-05-02|WI|10.53|8920|75570|231|0.27|84721
2020-05-03|WI|10.55|9227|77997|231|0.26|87455
2020-05-04|WI|10.57|9538|80467|226|0.25|90231
2020-05-05|WI|10.52|9896|83967|236|0.25|94099
2020-05-06|WI|10.44|10262|87826|212|0.22|98300
2020-05-07|WI|10.22|10621|93035|219|0.21|103875
2020-05-08|WI|10.17|11030|97265|204|0.19|108499
2020-05-09|WI|10.04|11402|101935|204|0.18|113541
2020-05-10|WI|9.99|11694|105163|182|0.16|117039
2020-05-11|WI|9.92|11920|108033|180|0.15|120133
2020-05-12|WI|9.7|12131|112748|180|0.14|125059
2020-05-13|WI|9.59|12449|117111|194|0.15|129754
2020-05-14|WI|9.49|12869|122598|169|0.12|135636
2020-05-15|WI|9.38|13344|128657|191|0.13|142192
2020-05-16|WI|9.36|13878|134206|189|0.13|148273
2020-05-17|WI|9.25|14257|139674|182|0.12|154113
2020-05-18|WI|9.08|14442|144502|194|0.12|159138
2020-05-19|WI|9.01|14692|148237|211|0.13|163140
2020-05-20|WI|8.99|15269|154300|211|0.12|169780
2020-05-21|WI|8.81|15792|163238|220|0.12|179250
2020-05-22|WI|8.63|16340|172703|187|0.1|189230
2020-05-23|WI|8.58|16843|179329|223|0.11|196395
2020-05-24|WI|8.47|17253|186206|223|0.11|203682
2020-05-25|WI|8.32|17571|193379|207|0.1|211157
2020-05-26|WI|8.16|17867|200874|218|0.1|218959
2020-05-27|WI|8.07|18513|210605|335|0.15|229453
2020-05-28|WI|7.95|19077|220719|250|0.1|240046
2020-05-29|WI|7.82|19843|233588|235|0.09|253666
2020-05-30|WI|7.74|20382|242908|208|0.08|263498
2020-05-31|WI|7.59|20564|250103|211|0.08|270878
2020-06-01|WI|7.55|20736|253595|211|0.08|274542
2020-06-02|WI|7.42|21155|263743|209|0.07|285107
2020-06-03|WI|7.18|21661|279711|199|0.07|301571
2020-06-04|WI|7.07|22193|291367|196|0.06|313756
2020-06-05|WI|6.93|22599|303332|174|0.05|326105
2020-06-06|WI|6.79|22937|314802|177|0.05|337916
2020-06-07|WI|6.65|23212|325867|183|0.05|349262
2020-06-08|WI|6.57|23434|333253|206|0.06|356893
2020-06-09|WI|6.4|23734|347210|174|0.05|371118
2020-06-10|WI|6.31|24070|357112|190|0.05|381372
2020-06-11|WI|6.26|24441|366054|188|0.05|390683
2020-06-12|WI|6.16|24795|377362|172|0.04|402329
2020-06-13|WI|6.07|25089|388399|167|0.04|413655
2020-06-14|WI|5.99|25340|397366|184|0.04|422890
2020-06-15|WI|5.95|25546|403447|188|0.04|429181
2020-06-16|WI|5.87|25844|414330|192|0.04|440366
2020-06-17|WI|5.81|26129|423736|179|0.04|450044
2020-06-18|WI|5.77|26590|433913|174|0.04|460677
2020-06-19|WI|5.7|26913|444751|158|0.03|471822
2020-06-20|WI|5.67|27326|454563|155|0.03|482044
2020-06-21|WI|5.66|27615|460334|153|0.03|488102
2020-06-22|WI|5.64|27878|466634|169|0.03|494681
2020-06-23|WI|5.56|28175|478165|142|0.03|506482
2020-06-24|WI|5.54|28641|487803|160|0.03|516604
2020-06-25|WI|5.51|29105|498561|134|0.03|527800
2020-03-23|WV|3.45|16|444|4|0.86|464
2020-03-24|WV|3.17|20|610|0|0|630
2020-03-25|WV|4.85|39|759|6|0.75|804
2020-03-26|WV|4.63|51|1031|19|1.73|1101
2020-03-27|WV|4|76|1779|43|2.27|1898
2020-03-28|WV|3.95|96|2331|6|0.25|2433
2020-03-29|WV|4.01|113|2705|0|0|2818
2020-03-30|WV|4.05|126|2984|0|0|3110
2020-03-31|WV|3.91|162|3981|NA|NA|4143
2020-04-01|WV|4.17|191|4384|NA|NA|4575
2020-04-02|WV|3.95|217|5276|NA|NA|5493
2020-04-03|WV|3.72|237|6130|NA|NA|6367
2020-04-04|WV|3.67|282|7404|NA|NA|7686
2020-04-05|WV|3.67|324|8514|NA|NA|8838
2020-04-06|WV|3.47|345|9595|NA|NA|9940
2020-04-07|WV|3.42|412|11647|NA|NA|12059
2020-04-08|WV|3.68|462|12083|NA|NA|12545
2020-04-09|WV|3.77|523|13340|NA|NA|13863
2020-04-10|WV|3.81|554|14001|NA|NA|14555
2020-04-11|WV|3.73|577|14875|NA|NA|15452
2020-04-12|WV|3.76|611|15646|NA|NA|16257
2020-04-13|WV|3.76|626|16029|NA|NA|16655
2020-04-14|WV|3.76|640|16398|NA|NA|17038
2020-04-15|WV|3.98|702|16954|NA|NA|17656
2020-04-16|WV|4.04|739|17567|NA|NA|18306
2020-04-17|WV|4.04|754|17927|NA|NA|18681
2020-04-18|WV|4.04|785|18655|NA|NA|19440
2020-04-19|WV|4.31|863|19168|NA|NA|20031
2020-04-20|WV|4.07|902|21253|NA|NA|22155
2020-04-21|WV|4.02|914|21849|NA|NA|22763
2020-04-22|WV|3.63|939|24897|NA|NA|25836
2020-04-23|WV|3.47|967|26938|NA|NA|27905
2020-04-24|WV|3.31|988|28823|NA|NA|29811
2020-04-25|WV|3.09|1020|31946|NA|NA|32966
2020-04-26|WV|2.67|1044|38019|NA|NA|39063
2020-04-27|WV|2.47|1063|41976|NA|NA|43039
